report_date,lead_id,name,zip,Orders
1/6/2021,ORNQN101,Pauli Stube,5020,121
1/6/2021,5ON07R3,Happy Asia Salzburg,5020,1779
1/6/2021,5OQP103,Pizzeria Toscana,5020,485
1/6/2021,O17R5ON1,dean & david,5020,1254
1/6/2021,0QQNP711,Troja Kebab & Pizza,5020,0
1/6/2021,N03NOPO,Trattoria da Pippo,5020,40
1/6/2021,NN037OR,Pizza Acasa Italy,5020,445
1/6/2021,QORPOOO,Subway,5020,202
1/6/2021,Q1Q510O,Salzburger Würstelkönigin,5020,0
1/6/2021,QN0NPP3,Tikka Boti,5020,0
1/6/2021,OQ0Q73N1,Il Tricolore,5020,162
1/6/2021,O15QRRN1,Konoba 25,5020,40
1/6/2021,Q77PQQO,Zanetti,5020,243
1/6/2021,N3R555O,Ossis Spezialitäten,5020,81
1/6/2021,OQ10NRR,Uncle Van - Nonntal,5020,162
1/6/2021,O30ORR01,Pizza Bob & Kebab,5020,40
1/6/2021,QO1P7PO,Bistro Bamiyan,5020,0
1/6/2021,NR0NOPO,Two Seasons,5020,162
1/6/2021,0NQNP711,Uncle Van - Steingasse,5020,243
1/6/2021,O153P7R1,Medak Creperia,5020,728
1/6/2021,03QP0R5N,Pizzeria Violeta,5020,0
1/6/2021,051N7711,Mr.Wen - Griesgasse,5020,0
1/6/2021,ONPO3QN1,Mama Earth,5020,40
1/6/2021,OQ0R5P01,Burger Atelier Salzburg,5020,321
1/6/2021,OR3PR101,MANEKI NEKO,5020,728
1/6/2021,ON0OOP01,Cafe Mozart Salzburg,5020,0
1/6/2021,OONNPN7,McDonald's®,5020,526
1/6/2021,0Q1ORP11,Glorious Bastards,5020,40
1/6/2021,NNNR3Q7,Kathmandu Restaurant & Bar,5020,243
1/6/2021,N57035Q,my Indigo Europark,5020,0
1/6/2021,OQ1QQ7N1,Pizza La Cata,5020,243
1/6/2021,OO35P101,Gasthaus Hinterbrühl,5020,1690
1/6/2021,O53R5P01,Ristorante Pizzeria Beccofino,5020,162
1/6/2021,N5NO7RO,Il Corallo,5020,890
1/6/2021,OQ305031,Habibiss Curcuna Pizzeria,5020,40
1/6/2021,O3NRO101,Strasserwirt,5020,121
1/6/2021,O5NQ1ON1,Giovanni,5020,0
1/6/2021,N3R30RO,China-Restaurant Goldener Stern,5020,1051
1/6/2021,OQ3RRPN1,Caffe MuCO& Bistro,5020,0
1/6/2021,QRO311O,Bella Vita by Sunny Indian Restaurant,5020,243
1/6/2021,0RO5P711,Zum Hirschenwirt,5020,485
1/6/2021,55110R3,Pommes Boutique,5020,566
1/6/2021,ON0RO101,Das Johann-Restaurant,5020,40
1/6/2021,0P510711,Prima Pizza,5020,566
1/6/2021,NQ1NOPO,Hana's Rasoi Indisches Restaurant,5020,30
1/6/2021,57R03R3,Restaurant Everest,5020,1051
1/6/2021,OPR5NR01,Maharaja - Indian Restaurant,5020,40
1/6/2021,0N375P5N,Casaantonio e piccolo Gio Grande,5020,0
1/6/2021,0QPQOR5N,El Coyote,5020,0
1/6/2021,0N110P11,Nihao Salzburg,5020,202
1/6/2021,0R55P75N,Almas Asia Food,5020,0
1/6/2021,OO51N101,Braurestaurant IMLAUER,5020,0
1/6/2021,PP3Q031,Hibiskus,5020,0
1/6/2021,NPR035Q,my Indigo Kongresshaus,5020,0
1/6/2021,NQ55307,Yes Sir Pizza,5020,607
1/6/2021,Q0073QO,Surya Indisches Restaurant,5020,890
1/6/2021,Q030N1O,Leichtsinn,5020,121
1/6/2021,0R5370N1,Akakiko,5020,809
1/6/2021,0P115311,Ristorante Roma,5020,0
1/6/2021,PONO131,Yuen Restaurant,5020,364
1/6/2021,3N0Q71,Restaurant Fujiya,5020,688
1/6/2021,O15R3O5N,O.Nira Nepali inspired Global Cuisine,5020,0
1/6/2021,QRR510O,WASABI,5020,40
1/6/2021,O0RR0NN1,Ping Pong Poke,5020,768
1/6/2021,0Q100711,Ristorante Pizzeria Jamme Ja,5020,1476
1/6/2021,Q7R701O,Burgerista,5020,485
1/6/2021,O1035QN1,Ali's Imbiss Salzburg,5020,40
1/6/2021,0P50NR11,Lakhis Food Truck-The Rollin Indian,5020,0
1/6/2021,N35Q705,Dino' s Essbar,5020,283
1/6/2021,30R0501,Pizza Boys,5020,566
1/6/2021,ON3R33N1,Sefa.Kebap,5020,283
1/6/2021,N7NN30Q,NORDSEE,5020,0
1/6/2021,PPR1131,Il Sole,5020,40
1/6/2021,0N1PNQ11,11:11 Make a Wish,5020,40
1/6/2021,NONNOPO,Coco - Taste of Sri Lanka,5020,40
1/6/2021,O1515101,Sarastro,5020,40
1/6/2021,313NON,Tokyo Bay,5020,1011
1/6/2021,NR575O7,Mett Grill,4923,0
1/6/2021,O11Q73N1,Krone,4860,768
1/6/2021,O30NRQ01,La Palma Pizzeria,4860,888
1/6/2021,0QQ15R11,L'Vita,4850,859
1/6/2021,30N07R,Pizzeria Camillo,4850,0
1/6/2021,0R35N75N,Kurdos,4844,0
1/6/2021,ON53NO01,Sorrento,4840,243
1/6/2021,R15P531,Pizzeria Bari,4840,445
1/6/2021,Q3R5RN3,Pizzeria Millenium,4840,716
1/6/2021,NR75N0Q,Pizzeria Leone Vöcklabruck,4840,831
1/6/2021,PRRRO11,Don Pasquale,4820,315
1/6/2021,O7553501,Bedo Pizzeria & Kebaphaus,4810,487
1/6/2021,5P305PN,Bella Italia,4810,404
1/6/2021,NR3NQ1N,Pizza David,4810,364
1/6/2021,O5RR5031,Pizzeria Kemos,4810,286
1/6/2021,O30OP1N1,Gmundner Milano 2,4810,728
1/6/2021,05O5N75N,Restaurant Amadeus,4800,458
1/6/2021,ON1777Q,La Marina,4800,344
1/6/2021,NNRO55R,Genusseck'al,4800,162
1/6/2021,OOP57031,Restaurant Post,4800,716
1/6/2021,0703RR11,Locanda da Daniela,4794,121
1/6/2021,O75Q33N1,Zum Dorfwirt Willi,4742,40
1/6/2021,O0337Q5,Don Juan,4710,201
1/6/2021,N71PORO,Al Capone,4710,201
1/6/2021,537P70N,Mexitalia,4701,81
1/6/2021,073PR311,Crazy Burger,4664,121
1/6/2021,N3NN35O,Pizzeria da Lontano,4663,659
1/6/2021,QP0N053,Bedo Pizzeria & Kebaphaus,4663,0
1/6/2021,OONRPNN1,"Roj Mc Pizzeria, Kebap & Burger",4662,202
1/6/2021,NNO53QR,Miro,4662,445
1/6/2021,NP50QQ7,Pizzeria Delphin,4644,0
1/6/2021,0531R711,"Illi's Pizza, Kebap & Burger",4642,324
1/6/2021,NP1NP1R,Pizza & Burger Sattledt,4642,602
1/6/2021,Q17O115,Silo's Pizzeria und Restaurant,4622,344
1/6/2021,NRRP0Q5,Al Capone,4614,283
1/6/2021,00O3N0N1,Burger Boss,4614,630
1/6/2021,3RQ07R,Pizzeria David,4614,566
1/6/2021,O50P0501,Locanta,4614,647
1/6/2021,ONRN1N7,Pizzahouse & Burger,4614,573
1/6/2021,OP03RNN1,"Primo Sandwiches, Burger & Waffles",4614,404
1/6/2021,ONQO117,Celentano's,4611,0
1/6/2021,57QO07N,Neustadt Pizza & Kebap,4600,243
1/6/2021,O753QN5N,Wok & Roll,4600,526
1/6/2021,555NR73,Pizzeria Siciliana Wels,4600,602
1/6/2021,557O07N,DAVID KING,4600,40
1/6/2021,0Q5Q0N31,RIO Pizzeria,4600,458
1/6/2021,O0PO73N1,Fuzo,4600,485
1/6/2021,3Q57PO,China Garten Bambus,4600,890
1/6/2021,Q0ROQO3,Asia Restaurant FU,4600,458
1/6/2021,5P53RQ3,Doy Doy Pizza & Kebap,4600,324
1/6/2021,OQQQN55N,dean & david Wels,4600,1496
1/6/2021,N7RQ55R,Mehl & Salz,4600,573
1/6/2021,03N75Q11,Mount Everest Nepalische & Indische Küche,4600,283
1/6/2021,ORO331N1,Burger & Pizza House,4600,647
1/6/2021,OP131,Pizza Solo Wels,4600,544
1/6/2021,00503P5N,Casa Ivo,4600,0
1/6/2021,OO0R1Q01,Himalayan Küche,4600,607
1/6/2021,O0RQONN1,Royar,4600,487
1/6/2021,NP1QQPQ,Pizza Uno,4600,768
1/6/2021,017Q1Q11,El Paso,4600,202
1/6/2021,3033Q1,Pizzeria Semo,4600,324
1/6/2021,0RO0RR11,Turap,4600,40
1/6/2021,N11RQ5O,Monticelli,4600,974
1/6/2021,O0QPNON1,Sofram,4600,888
1/6/2021,QQ355PO,Cardoloni,4600,831
1/6/2021,OP71P3N1,Jimmy's Pizzeria seit 2002 Ried im Traunkreis,4551,1213
1/6/2021,05Q0RR11,Fikos,4522,0
1/6/2021,O0311RN1,Pizzeria Palermo,4522,40
1/6/2021,O7QP5N31,Restaurant Neuhofen,4501,602
1/6/2021,N7R5175,Autodiele Pizza & Grill Haus,4484,888
1/6/2021,Q750RPO,Hot Burger Box,4481,809
1/6/2021,055Q7P11,Pizzeria Fiori,4481,364
1/6/2021,N07O7NQ,Pizzeria Alimo,4481,40
1/6/2021,N75NON5,Pizza & Burger,4481,404
1/6/2021,O30NQ35N,Muminovs Food,4470,0
1/6/2021,P151RQ,Gasthaus Backhendlstation,4470,202
1/6/2021,O7305701,Baron Pizza Kebap Haus,4470,602
1/6/2021,O037P1N1,La Diva Ristorante,4470,485
1/6/2021,0Q7NQ75N,Turmcafé Enns,4470,0
1/6/2021,O5PPOO5N,Pizzeria Valentino,4452,0
1/6/2021,O701OO01,Pizza Dschungel,4451,324
1/6/2021,N171ROR,Casa Italia American Burger,4441,121
1/6/2021,0R3PP55N,Giovane- Cucina Italiana,4421,716
1/6/2021,N003Q05,Pizza Alex,4407,258
1/6/2021,077PQR11,Casa Adriana,4400,0
1/6/2021,O5350ON1,Original Berliner Gemüse Döner,4400,487
1/6/2021,3Q333R1,Pizzeria Casa Leon & Gamos,4400,283
1/6/2021,O5RP33N1,Levata del Sole,4400,485
1/6/2021,OO33RR01,Kebaplounge Istanbul,4400,445
1/6/2021,0QNO1N31,Casa della Pizza,4400,202
1/6/2021,ON10NRN1,Da Simone,4400,40
1/6/2021,3OPNQ1,Pizzeria Casa Roma,4400,201
1/6/2021,01507P11,Pizzeria Magdalena,4400,143
1/6/2021,N7PN17Q,Imbiss am Pfarrberg,4400,324
1/6/2021,5O77103,King Food,4400,607
1/6/2021,303R5O,BellaItalia,4400,485
1/6/2021,05NN1P11,Xin Xin China Restaurant,4400,688
1/6/2021,050NN,Casa Milano,4400,1694
1/6/2021,5QNP70N,Pizzeria Gabriel,4400,516
1/6/2021,OP015NN1,Fudy Burger Pizza Kebap,4400,81
1/6/2021,3RR1371,Imperial,4400,516
1/6/2021,OQN71O01,Pizzeria Mido,4400,526
1/6/2021,N150Q5R,Eat & Meet,4303,121
1/6/2021,OQN5O001,Al Forno,4300,458
1/6/2021,OQO053N1,Restaurant LuQQa,4300,630
1/6/2021,N0P07OQ,Royal Pizza Kebap,4300,344
1/6/2021,O1QR5PN1,Zottis Hallenbad Restaurant,4240,485
1/6/2021,NNR7QO7,Omer's,4240,283
1/6/2021,N0RQ1N5,Da Vinci Pizzeria,4240,40
1/6/2021,ORO3335N,Pizza Time,4230,716
1/6/2021,N70PNP7,Fratello Wartberg,4224,630
1/6/2021,OQ000QR1,La Bella,4223,1031
1/6/2021,OPQ0N1N1,Pizzeria Riviera,4222,602
1/6/2021,5OPNO7N,Flamingo,4210,728
1/6/2021,N7O51QR,Restaurant Zanos,4210,202
1/6/2021,OP5NQ7R1,Hellmon Pizzeria,4202,809
1/6/2021,N77PN5O,Pizzeria Leone,4201,602
1/6/2021,53157R3,Otini Pizza Kebap,4100,40
1/6/2021,Q0QNQPO,Pizzeria Livorno,4082,283
1/6/2021,O0Q51N01,Pizzeria Colorado,4073,286
1/6/2021,53N1QPN,Ristorante Pizzeria Al Pacino,4072,0
1/6/2021,OQ7Q33N1,Schabanack,4070,485
1/6/2021,ON130QN1,Efos Pizza-Kebap,4070,121
1/6/2021,N070Q7R,Eferdinger Pizza & Burger Haus,4070,0
1/6/2021,O517Q5N1,Pizzeria Emir,4063,458
1/6/2021,QP37ON3,Ada - Pizza Kebap Haus,4063,401
1/6/2021,OQQRNQN1,F Restaurant,4063,0
1/6/2021,0PO75P11,Ibo's,4062,81
1/6/2021,NN7N5PR,Kung Fu,4061,324
1/6/2021,Q1R5PN5,Akakiko,4061,202
1/6/2021,NO551RO,TiL,4061,1213
1/6/2021,5PQ0N7N,Pizzeria David Leonding,4060,2022
1/6/2021,O15R5PN1,Hot Burger Box,4060,1739
1/6/2021,ON05NO5N,Pizza Manufaktur,4060,526
1/6/2021,NR37NRO,Balkan Taste,4060,688
1/6/2021,N115N37,Fuzo Pizza Kebap & Getränke,4060,81
1/6/2021,OQ01QPN1,Gasthaus Bergwirt,4053,1051
1/6/2021,O0O5O7N1,KFC,4053,0
1/6/2021,NRORR15,Palas Restaurant,4053,143
1/6/2021,30Q07R,Pizza & Burger,4053,401
1/6/2021,N1OQ3PR,La Familia,4053,945
1/6/2021,OQ37RQN1,Yume City,4053,162
1/6/2021,QNNOO3O,Pizza Royal,4052,202
1/6/2021,O5155ON1,La Rosina,4052,315
1/6/2021,5R07513,Los Cabos,4050,602
1/6/2021,0POO1N31,The Best,4050,344
1/6/2021,O1RNQNNN,La Marina,4050,526
1/6/2021,0QQN0N31,Hello Pizza,4050,283
1/6/2021,3O01O,Pizza Mann,4050,315
1/6/2021,0P0NN75N,Markos Fisch & Grill,4050,372
1/6/2021,Q1P5OQO,Pizzeria Pierra,4050,630
1/6/2021,0P7PN0N1,Gasthof Roithner Hof,4050,637
1/6/2021,N3RR55R,Kocak Pizza House,4050,945
1/6/2021,0Q05375N,Akakiko,4040,0
1/6/2021,33P771,Fuzo Pizza Schnitzel Pasta & Getränke,4040,1524
1/6/2021,O51OO55N,my Indigo Lentia City,4040,0
1/6/2021,0OPR3P11,Pho-Hanoi Linz,4040,1415
1/6/2021,ON35R7N1,Allianz Bäckerei,4040,0
1/6/2021,QQQ701O,Burgerista,4040,202
1/6/2021,07PP3P11,ABC Panorama Restaurant,4040,364
1/6/2021,OPP0N,Pizza Station Lucia,4040,40
1/6/2021,3NR0O,Pizza Mann,4040,81
1/6/2021,3730O01,Monte Verde,4040,324
1/6/2021,PQ5ON11,Gelateria Surace,4040,0
1/6/2021,QP3510O,China-Restaurant Jade Garten,4040,40
1/6/2021,05OO3P11,Mongole BBQ,4040,1094
1/6/2021,OO3OO701,tamu sana,4040,0
1/6/2021,00Q0RP5N,Ristorante Surace LentiaCity,4040,0
1/6/2021,0R377P5N,Uni Pizza,4040,0
1/6/2021,575PR73,Ristorante Casa Corrado,4040,324
1/6/2021,01153P11,Trattoria Scollo,4040,364
1/6/2021,53N0503,Bella Casa Linz,4040,0
1/6/2021,OQQR335N,My Pizza - hot & fresh,4040,487
1/6/2021,O07R335N,Buffalo,4040,768
1/6/2021,Q7PPOOO,Subway,4040,0
1/6/2021,OO55OO5N,Lederei,4040,607
1/6/2021,NOR0OO7,Thai Haus Som,4040,81
1/6/2021,N537P5N,Asahii,4040,445
1/6/2021,NR00O15,Pizzeria David Urfahr,4040,1820
1/6/2021,OO3OPN7,McDonald's®,4040,81
1/6/2021,OR5OPNN1,Oliva Lentia City,4040,121
1/6/2021,O1555031,Austro,4040,809
1/6/2021,O7QNQ35N,Pizzeria Gorgonzola,4040,0
1/6/2021,5300O7N,Holzofenpizzeria Bon Appetito,4040,162
1/6/2021,POPON11,Wia z'haus Lehner,4040,0
1/6/2021,O5173ON1,Pizzeria Ristorante Fabio,4030,1132
1/6/2021,N00Q005,Dauphine Pizza,4030,688
1/6/2021,O1R03301,Imbiss Antonio,4030,0
1/6/2021,OORR0ON1,Würstelhaus,4030,121
1/6/2021,OR73N77,Namastey India,4030,971
1/6/2021,R7NR3R,Piatto Pizza & Kebap,4030,809
1/6/2021,Q157ON3,Pizza & Burger,4030,162
1/6/2021,0P5POQ5N,Da Vinci Pichling,4030,0
1/6/2021,NP3R7Q7,Pizza Mann,4030,0
1/6/2021,OP0137N1,La Dolce Ristorante & Pizzeria,4030,162
1/6/2021,ON5ORN5N,China Restaurant Tai Yang,4030,728
1/6/2021,ONOONO5N,Hanedan,4030,0
1/6/2021,NO1P707,Pizza Express,4030,364
1/6/2021,O11PQR01,Mercato Pizzeria,4030,162
1/6/2021,N0RON7R,Deno Pizza & Grill,4030,485
1/6/2021,057O5711,Deniz Pizza Kebap Dürüm,4030,229
1/6/2021,NP7N0Q5,Burger King,4030,243
1/6/2021,5R7NQPN,iNoodles,4030,0
1/6/2021,3P5571,China-Garten Restaurant,4030,566
1/6/2021,O0PNQ7N1,Kabul Pizza & Kebap & Burger,4030,0
1/6/2021,OP31PON1,Pizza Zone,4030,202
1/6/2021,55Q7N03,Sila,4020,162
1/6/2021,OOO3PN7,McDonald's®,4020,121
1/6/2021,0Q111Q11,Yak Kitchen,4020,202
1/6/2021,0Q03R511,DAO,4020,162
1/6/2021,QP0N01O,L'Osteria,4020,809
1/6/2021,OON10ON1,my Indigo Promenaden Galerien,4020,1258
1/6/2021,O333Q111,Mr. Ji,4020,40
1/6/2021,NPNPONQ,Phonebox,4020,485
1/6/2021,O533PN7,McDonald's®,4020,503
1/6/2021,QQ33773,SARANG,4020,1415
1/6/2021,00P55R11,Asia Imbiss Landstraße,4020,40
1/6/2021,O3N01101,stadtliebe,4020,40
1/6/2021,OP0377N1,Lava Pizza - Grill und Burger,4020,369
1/6/2021,OQ1ON101,Pizzeria Ristorante Da Vinci Lissfeld,4020,607
1/6/2021,ORR75011,New Namastey,4020,81
1/6/2021,NNNPQP7,Grill & Schnitzel House,4020,1132
1/6/2021,OP5N7501,Liu's Asia Küche,4020,243
1/6/2021,OOPO7101,Pizzeria Palermo Linz,4020,0
1/6/2021,O7RPQ7R1,Hofkneipe,4020,81
1/6/2021,QQ5POOO,Subway,4020,0
1/6/2021,ON511101,Pandana Thai Restaurant,4020,283
1/6/2021,OQ1RP5N1,Fika,4020,81
1/6/2021,OQ7N3PN1,Pizzeria Giovanni,4020,162
1/6/2021,OO00N77,Burger & Pizza Blitz,4020,162
1/6/2021,0R37NN31,Taco Buddies,4020,121
1/6/2021,NQP7QO7,Pizza Solo,4020,243
1/6/2021,ON3O555N,VIP Watan Food,4020,162
1/6/2021,3555O0N,China Restaurant Kim San,4020,445
1/6/2021,51RRORN,Chinoiss Asia Restaurant,4020,202
1/6/2021,005P10N1,Banh Mi Saigon,4020,0
1/6/2021,O3NQ7RN1,Gelateria SENZA,4020,0
1/6/2021,N1QR7Q7,Pizza Mann Nightline,4020,0
1/6/2021,NNON30Q,NORDSEE,4020,121
1/6/2021,NP51NRQ,Pizzeria Tuana,4020,1051
1/6/2021,NNP7QPQ,Dama Rose,4020,40
1/6/2021,0Q077P11,Mama Indiya,4020,971
1/6/2021,0N7P7131,Xonu,4020,485
1/6/2021,N1RN07R,Union Imbiss,4020,0
1/6/2021,OPON05N1,Kulinario,4020,243
1/6/2021,0O175511,Little Dancer,4020,40
1/6/2021,3757OR1,Kebapmann Melissenweg,4020,283
1/6/2021,N57Q7OR,Deli Linz & PommesLaden,4020,445
1/6/2021,O5QN1P01,Venezia Pizza Burger,4020,0
1/6/2021,NOQOP15,Spezialitäten aus dem Balkan,4020,485
1/6/2021,PR35ON1,Pizza Mir,4020,704
1/6/2021,001QQ511,Wirzhaus zur ewigen Ruh,4020,202
1/6/2021,O7007Q01,Lentos Restaurant,4020,0
1/6/2021,O7NN1101,Front Food,4020,364
1/6/2021,O03N1101,Il Teatro,4020,40
1/6/2021,OQ373101,Die 3 Etagen,4020,0
1/6/2021,OOR3N101,Pizzeria Ristorante Da Vinci Linz,4020,485
1/6/2021,O7O3PN7,McDonald's®,4020,404
1/6/2021,7037511,Dürüm'ce,4020,40
1/6/2021,0QQ07511,Ciao & Jassu,4020,302
1/6/2021,3RQ571,Pizza Milano Linz,4020,202
1/6/2021,OO77O301,Marco Polo,4020,728
1/6/2021,01RN5511,Liebhaberei Linz,4020,728
1/6/2021,N353017,Pizzeria zum Mafiosi,4020,81
1/6/2021,NN37NNR,true delivery by true chicken,4020,121
1/6/2021,57QOO3N,Taj Mahal,4020,283
1/6/2021,ONRP0RN1,A1,4020,0
1/6/2021,P535701,Tomyam Thaikitchen Restaurant,4020,202
1/6/2021,3PQ07R,Bella Pizza,4020,324
1/6/2021,Q57ORQO,Asia Wok Restaurant China Court,4020,890
1/6/2021,NQNRQN5,Burger King,4020,458
1/6/2021,NPP5P3Q,Arriba & Divan Restaurant,4020,162
1/6/2021,53NP5R3,Superpanda,4020,445
1/6/2021,Q1Q57O3,La Fiesta,4020,1051
1/6/2021,N00NR5R,Jack the Ripperl,4020,544
1/6/2021,N17R005,Wokman,4020,458
1/6/2021,03011Q11,Be Right Back,4020,0
1/6/2021,Q17001O,Gościnna Chata,4020,40
1/6/2021,5QPO1ON,Kungfu,4020,243
1/6/2021,07NQP511,Schiller's,4020,0
1/6/2021,071N7511,Schlägler Stüberl,4020,0
1/6/2021,N03R7Q7,Pizza Mann,4020,450
1/6/2021,ONO07ON1,GReat,4020,526
1/6/2021,50117QN,Tokyo Running Sushi Restaurant,4020,945
1/6/2021,O03Q75N1,Pizzeria.Toscana,4020,40
1/6/2021,0RQ3R511,Thai Markt,4020,0
1/6/2021,Q5Q701O,Burgerista,4020,849
1/6/2021,NNNN75O,Mee Noodles,4020,202
1/6/2021,ON1R7Q5,Gonzales Pizzeria,4020,243
1/6/2021,QOQPQOO,don - Asia Kitchen to Go,4020,566
1/6/2021,ONR3PRN1,Curry and Co,4020,971
1/6/2021,O3711101,Ängus Downtown,4020,0
1/6/2021,00Q05P11,Urban Grill,4020,0
1/6/2021,O3501101,Pizzeria Verona Linz,4020,202
1/6/2021,QN5POOO,Subway,4020,283
1/6/2021,0QR7Q511,Gasthaus B,4020,0
1/6/2021,05NRN711,Pizzeria Donatello,4020,566
1/6/2021,OPRQRQ01,Miyako Ramen Restaurant,4020,0
1/6/2021,O30N1101,Osteria Il Pescatore,4020,243
1/6/2021,05QR3P11,Merak,4020,0
1/6/2021,035ROQ5N,Carbone Pizza,4020,0
1/6/2021,QNR3RN3,Ristorante Surace Centro,4020,888
1/6/2021,O7P3PN11,dean & david,4020,1213
1/6/2021,ON7POON1,Schnellimbiss am Schillerplatz,4020,0
1/6/2021,50O1503,Bosner Eck am Schillerplatz,4020,121
1/6/2021,NN3P73O,Xu - Wok and More,4020,40
1/6/2021,O0350N01,Pizza Valentinos,4020,404
1/6/2021,O317OQN1,PI-KE Zustellservice,4020,0
1/6/2021,ON1PP701,Herberstein,4020,0
1/6/2021,N0RP35Q,Glorious Bastards,4020,40
1/6/2021,31ONO01,Akakiko,4020,1173
1/6/2021,331O31,City Kebap Pizza,4020,930
1/6/2021,OO05N55N,nuba - bar with kitchen,4020,0
1/6/2021,O5QQ0131,Jimmys Burger,4020,526
1/6/2021,PORRNP,Panda Wok Restaurant,4020,890
1/6/2021,NNN3NRO,El Paso Restaurant & Pizzeria,4020,566
1/6/2021,O5Q073N1,WoW Thai-Kitchen Linz,4020,526
1/6/2021,5O31713,Pizzeria Bella Italia,3950,81
1/6/2021,OP71QR01,Pizzeria Casanova Gmünd,3950,0
1/6/2021,01001R5N,Damaskino Syrischer Steet Food,3910,0
1/6/2021,N0N00OO,Giovanni Pizzeria,3910,121
1/6/2021,N1317NN,Restaurant Smile,3910,0
1/6/2021,O3QPO5N1,Hollywood,3910,81
1/6/2021,QO31NQO,Lilla Boss,3830,40
1/6/2021,0R5RR511,Waidhofner Pizzeria Kebab,3830,0
1/6/2021,NOQP73R,Snack & Weg,3830,229
1/6/2021,O5N37111,City Garten,3830,202
1/6/2021,N01RO3Q,Bella Casa,3800,0
1/6/2021,OO1PO701,Il Pizzano,3720,0
1/6/2021,5PO1PN3,Pizza & Kebab San Sebaste,3710,40
1/6/2021,O771555N,Pizzeria Morino,3652,283
1/6/2021,N3Q0R05,Pöggstall'er Pizzeria,3650,81
1/6/2021,OQNORRN1,Tivoli,3550,430
1/6/2021,O5QO03R,Vita Ristorante,3532,81
1/6/2021,N5175RO,Baba Pizza Service,3508,324
1/6/2021,OPRQONN1,His Pizza & Burger Treff,3500,81
1/6/2021,QRNNON3,Paradiso,3500,404
1/6/2021,Q7Q01,Pizza Pronto,3500,849
1/6/2021,00N77P11,Pizzeria Rialto,3500,121
1/6/2021,OONON17,Don Camillo Krems,3500,162
1/6/2021,QN737QO,Ok's Pizza Plaza,3500,802
1/6/2021,0R1R3131,Ja Mas - Der Grieche,3500,324
1/6/2021,ORQ15PN1,Pizza - Service - Luxor,3500,202
1/6/2021,ON5R0N11,Nudel & Wok,3500,202
1/6/2021,NP355PR,Hollywood Pizza & Burger,3500,745
1/6/2021,N5P3RPQ,Bro's Pizzas,3500,971
1/6/2021,O3003131,Vän 2,3500,526
1/6/2021,0N3PRQ11,Sem's Pizzeria,3494,243
1/6/2021,Q77QQO3,Pizza Loki,3493,202
1/6/2021,ON13OON1,Pizzeria Sara,3481,607
1/6/2021,5NN5QPN,Pizzeria Friska,3470,121
1/6/2021,NQ5NQ05,Golden Pizzeria Burger,3464,0
1/6/2021,N3QROPO,Pizzeria Cordoba,3462,372
1/6/2021,0PRQO0N1,Casa del Gusto,3452,0
1/6/2021,OONR0R5,Venezia,3435,121
1/6/2021,O0RO7RN1,Arian's Restaurant,3433,458
1/6/2021,QN3OOP3,fast & fresh,3430,1146
1/6/2021,OR153O01,Pizza Arena,3430,172
1/6/2021,3753Q1,Pizza City,3430,243
1/6/2021,01N7R75N,Pizza King,3430,0
1/6/2021,O1N005N1,Neun Kebab,3430,2550
1/6/2021,03O3N0N1,Mediterranean Wind Bistro,3430,630
1/6/2021,NQ5O15Q,Pronto,3425,485
1/6/2021,05P010N1,Gasthaus Römerstuben,3424,602
1/6/2021,0157P131,Pizzahaus- Holzofengenuss,3423,121
1/6/2021,O00Q0RP,Restaurant Kiwi,3423,282
1/6/2021,O700OQ01,Donau Restaurant & Grill,3420,0
1/6/2021,O03OR031,Guad und Schoaf,3400,516
1/6/2021,3P137O,Pizzeria Di Sara,3400,445
1/6/2021,N0355PR,Hollywood Pizza & Burger,3400,229
1/6/2021,QN5533O,Mais China Restaurant,3400,974
1/6/2021,O5QN3011,Pizzeria Lara,3400,121
1/6/2021,515101N,Pizzeria La Strada,3400,121
1/6/2021,NQ700R7,Asia Restaurant Hulu,3400,286
1/6/2021,N1551RO,INdER BURG,3400,202
1/6/2021,O0031P01,Venezzia,3390,283
1/6/2021,OO3R5NR,Pizza & Kebap Giovanni,3390,974
1/6/2021,N35N5RO,Quick Pizza Melk,3390,121
1/6/2021,O5NNQN5N,Pizzeria Cipriano,3382,162
1/6/2021,OO75RPR1,Star Kebap Burger Schnitzelhaus,3380,40
1/6/2021,O111O35N,Hollywood Pizza & Burger,3370,40
1/6/2021,O710535N,Pizzeria De La Ybbser,3370,974
1/6/2021,03RP7P11,Lindenhof Restaurant Holzofen Pizzeria,3370,258
1/6/2021,O0RPO7N1,Pizza & Kebap Haus Hausmening,3363,283
1/6/2021,O10RN7R1,Mostviertler Pizzeria,3362,283
1/6/2021,N1O3Q5O,Bello Cio,3361,243
1/6/2021,5QP7PO3,Pizzeria Haag,3350,0
1/6/2021,ONNNN3R,Pizza Kebap Selo,3340,286
1/6/2021,N0Q1NNR,Pizzeria Valentino,3340,258
1/6/2021,5PPNRPN,Casa Italia- Das Original,3331,315
1/6/2021,N3RP7Q7,Pizzeria Milano,3321,0
1/6/2021,Q73QO5O,Pizzeria Wallsee,3313,573
1/6/2021,OR07R7N1,Stadtbrauhof,3300,121
1/6/2021,N3Q3Q5O,Pizza-Service Miami,3300,945
1/6/2021,07N15711,Valentinus Pizza Kebap Haus,3300,802
1/6/2021,O7O7RQN1,Tokyo Running Buffet,3300,544
